timestamp,x,y,left_button_holding,right_button_holding
1723777896.464275,-3981,8079,True,False
1723777896.475256,-4076,8021,True,False
1723777896.489638,-4190,7963,True,False
1723777896.493255,-4304,7869,True,False
1723777896.499295,-4182,7775,True,False
1723777896.514292,-4079,7681,True,False
1723777896.524244,-3996,7587,True,False
1723777896.529284,-3913,7713,True,False
1723777896.607427,-3849,7839,True,False
1723777896.659362,-3785,7965,True,False
1723777896.835642,-3721,8091,True,False
1723777896.870727,-3638,8217,True,False
1723777896.92349,-3555,8343,True,False
1723777896.939377,-3472,8469,True,False
1723777896.948456,-3369,8595,True,False
1723777896.96749,-3247,8721,True,False
1723777897.003445,-3125,8811,True,False
1723777897.01549,-3239,8901,True,False
1723777897.024278,-3334,8991,True,False
1723777897.04637,-3409,9081,True,False
1723777897.054262,-3465,9171,True,False
1723777897.080419,-3501,9261,True,False
1723777897.089479,-3518,9351,True,False
1723777897.105311,-3515,9441,True,False
1723777897.108267,-3512,9494,True,False
1723777897.113298,-3490,9547,True,False
1723777897.126353,-3448,9600,True,False
1723777897.132275,-3406,9617,True,False
1723777897.133233,-3345,9634,True,False
1723777897.150268,-3264,9651,True,False
1723777897.159275,-3164,9668,True,False
1723777897.16223,-3064,9649,True,False
1723777897.176288,-2964,9594,True,False
1723777897.181242,-2844,9539,True,False
1723777897.191276,-2961,9484,True,False
1723777897.196245,-3078,9392,True,False
1723777897.205264,-3195,9520,True,False
1723777897.209304,-3293,9648,True,False
1723777897.21628,-3371,9776,True,False
1723777897.221254,-3449,9868,True,False
1723777897.227233,-3508,9960,True,False
1723777897.231238,-3567,10016,True,False
1723777897.239273,-3606,10072,True,False
1723777897.252273,-3645,10091,True,False
1723777897.263259,-3665,10110,True,False
1723777897.282288,-3685,10094,True,False
1723777897.289232,-3685,10078,True,False
1723777897.29626,-3685,10025,True,False
1723777897.318493,-3685,9936,True,False
1723777897.326427,-3685,9811,True,False
1723777897.330297,-3666,9686,True,False
1723777897.348347,-3647,9781,True,False
1723777897.359296,-3608,9876,True,False
1723777897.366253,-3569,9934,True,False
1723777897.401449,-3530,9956,True,False
1723777897.4133,-3491,9942,True,False
1723777897.436453,-3452,9892,True,False
1723777897.451291,-3413,9842,True,False
1723777897.458248,-3394,9792,True,False
1723777897.472464,-3375,9705,True,False
1723777897.475273,-3375,9618,True,False
1723777897.485308,-3395,9531,True,False
1723777897.491262,-3415,9408,True,False
1723777897.502276,-3454,9285,True,False
1723777897.510282,-3513,9162,True,False
1723777897.511283,-3572,9223,True,False
1723777897.530264,-3650,9284,True,False
1723777897.539235,-3728,9308,True,False
1723777897.543263,-3826,9332,True,False
1723777897.554257,-3943,9356,True,False
1723777897.558244,-4060,9344,True,False
1723777897.560218,-3940,9332,True,False
1723777897.575233,-3840,9320,True,False
1723777897.582229,-3759,9308,True,False
1723777897.583244,-3678,9260,True,False
1723777897.601237,-3617,9212,True,False
1723777897.61222,-3556,9128,True,False
1723777897.615239,-3514,9044,True,False
1723777897.629292,-3492,8960,True,False
1723777897.63631,-3470,8839,True,False
1723777897.649254,-3467,8718,True,False
1723777897.654284,-3464,8817,True,False
1723777897.657271,-3481,8916,True,False
1723777897.677365,-3498,8979,True,False
1723777897.681298,-3534,9042,True,False
1723777897.689266,-3570,9069,True,False
1723777897.690222,-3626,9096,True,False
1723777897.714516,-3682,9086,True,False
1723777897.71947,-3757,9076,True,False
1723777897.725235,-3832,9030,True,False
1723777897.730266,-3927,8984,True,False
1723777897.746268,-4022,8902,True,False
1723777897.75525,-4117,8784,True,False
1723777897.771315,-4212,8885,True,False
1723777897.777282,-4307,8950,True,False
1723777897.788253,-4402,8979,True,False
1723777897.79426,-4497,8972,True,False
1723777897.807265,-4592,8928,True,False
1723777897.820666,-4687,8848,True,False
1723777897.827294,-4762,8768,True,False
1723777897.83229,-4837,8652,True,False
1723777897.850237,-4912,8756,True,False
1723777897.857282,-4987,8823,True,False
1723777897.873299,-5043,8890,True,False
1723777897.875256,-5099,8921,True,False
1723777897.895377,-5155,8916,True,False
1723777897.896314,-5191,8911,True,False
1723777897.906251,-5208,8870,True,False
1723777897.920284,-5225,8792,True,False
1723777897.923264,-5222,8714,True,False
1723777897.932255,-5200,8600,True,False
1723777897.942304,-5178,8706,True,False
1723777897.951221,-5136,8812,True,False
1723777897.960212,-5094,8882,True,False
1723777897.961207,-5033,8952,True,False
1723777897.971262,-4972,8985,True,False
1723777897.978213,-4891,9018,True,False
1723777897.986248,-4791,9015,True,False
1723777897.994238,-4691,8976,True,False
1723777897.995206,-4571,8937,True,False
1723777898.003245,-4669,8898,True,False
1723777898.009248,-4767,8823,True,False
1723777898.011213,-4845,8748,True,False
1723777898.016261,-4904,8637,True,False
1723777898.024264,-4943,8526,True,False
1723777898.033246,-4963,8415,True,False
1723777898.034236,-4983,8487,True,False
1723777898.045244,-4983,8559,True,False
1723777898.055296,-4964,8631,True,False
1723777898.056264,-4945,8667,True,False
1723777898.068291,-4906,8703,True,False
1723777898.077288,-4848,8739,True,False
1723777898.080277,-4790,8739,True,False
1723777898.086264,-4712,8739,True,False
1723777898.097286,-4615,8739,True,False
1723777898.10528,-4498,8739,True,False
1723777898.126312,-4618,8739,True,False
1723777898.139261,-4718,8739,True,False
1723777898.262615,-4718,8739,True,False
1723777898.26269,-4818,8739,True,False
1723777898.283493,-4918,8775,True,False
1723777898.292506,-5018,8847,True,False
1723777898.297504,-5118,8955,True,False
1723777898.310335,-5218,8844,True,False
1723777898.313341,-5299,8733,True,False
1723777898.316348,-5380,8658,True,False
1723777898.325304,-5442,8583,True,False
1723777898.328275,-5504,8544,True,False
1723777898.33827,-5566,8541,True,False
1723777898.346265,-5608,8538,True,False
1723777898.354291,-5631,8535,True,False
1723777898.363278,-5654,8568,True,False
1723777898.365264,-5657,8601,True,False
1723777898.370271,-5641,8634,True,False
1723777898.372262,-5625,8704,True,False
1723777898.381303,-5589,8774,True,False
1723777898.382232,-5553,8880,True,False
1723777898.386283,-5498,8986,True,False
1723777898.393262,-5443,8872,True,False
1723777898.394227,-5349,8758,True,False
1723777898.399241,-5255,8680,True,False
1723777898.401235,-5141,8602,True,False
1723777898.409292,-5264,8524,True,False
1723777898.411251,-5387,8483,True,False
1723777898.416262,-5490,8442,True,False
1723777898.422262,-5593,8437,True,False
1723777898.424261,-5677,8432,True,False
1723777898.434271,-5741,8427,True,False
1723777898.501359,-5805,8422,True,False
1723777898.521416,-5850,8417,True,False
1723777898.537378,-5895,8376,True,False
1723777898.5403,-5920,8335,True,False
1723777898.55411,-5926,8294,True,False
1723777898.556238,-5932,8216,True,False
1723777898.562433,-5938,8102,True,False
1723777898.575416,-5944,8208,True,False
1723777898.579419,-5931,8314,True,False
1723777898.585586,-5918,8384,True,False
1723777898.593293,-5885,8454,True,False
1723777898.611296,-5852,8487,True,False
1723777898.626462,-5800,8484,True,False
1723777898.643424,-5748,8445,True,False
1723777898.648242,-5676,8406,True,False
1723777898.674327,-5604,8367,True,False
1723777898.686381,-5532,8292,True,False
1723777898.7014,-5441,8217,True,False
1723777898.705412,-5350,8106,True,False
1723777898.714913,-5239,7995,True,False
1723777898.719912,-5128,8103,True,False
1723777898.73928,-5254,8211,True,False
1723777898.749336,-5380,8283,True,False
1723777898.753246,-5486,8355,True,False
1723777898.777332,-5573,8427,True,False
1723777898.786419,-5660,8463,True,False
1723777898.788266,-5727,8499,True,False
1723777898.807319,-5775,8535,True,False
1723777898.820298,-5803,8571,True,False
1723777898.881295,-5812,8607,True,False
1723777898.908434,-5821,8607,True,False
1723777898.923265,-5830,8607,True,False
1723777898.938253,-5839,8570,True,False
1723777898.9803,-5848,8570,True,False
1723777898.989326,-5857,8606,True,False
1723777898.99032,-5827,8642,True,False
1723777898.994279,-5797,8714,True,False
1723777899.001278,-5767,8822,True,False
1723777899.005514,-5717,8930,True,False
1723777899.007262,-5667,8819,True,False
1723777899.018275,-5617,8744,True,False
1723777899.027517,-5548,8669,True,False
1723777899.028231,-5479,8666,True,False
1723777899.172493,-5391,8663,True,False
1723777899.191319,-5303,8624,True,False
1723777899.20224,-5234,8585,True,False
1723777899.20726,-5165,8510,True,False
1723777899.216283,-5096,8399,True,False
1723777899.227223,-5046,8288,True,False
1723777899.22821,-4996,8396,True,False
1723777899.236269,-4946,8468,True,False
1723777899.244238,-4916,8540,True,False
1723777899.256297,-4886,8576,True,False
1723777899.26524,-4856,8576,True,False
1723777899.384573,-4856,8576,True,False
1723777899.384668,-4826,8576,True,False
1723777899.4213,-4796,8576,True,False
1723777899.425274,-4785,8576,True,False
1723777899.42723,-4774,8612,True,False
1723777899.431239,-4763,8684,True,False
1723777899.436271,-4752,8792,True,False
1723777899.440256,-4741,8681,True,False
1723777899.444234,-4730,8606,True,False
1723777899.448244,-4719,8567,True,False
1723777899.452223,-4708,8564,True,False
1723777899.453198,-4717,8561,True,False
1723777899.4552,-4726,8631,True,False
1723777899.459275,-4735,8737,True,False
1723777899.462234,-4744,8623,True,False
1723777899.465237,-4753,8545,True,False
1723777899.468215,-4762,8504,True,False
1723777899.472218,-4771,8499,True,False
1723777899.476217,-4780,8530,True,False
1723777899.480274,-4789,8597,True,False
1723777899.484266,-4798,8701,True,False
1723777899.488234,-4807,8585,True,False
1723777899.492256,-4816,8505,True,False
1723777899.496248,-4825,8461,True,False
1723777899.500253,-4834,8454,True,False
1723777899.504248,-4843,8483,True,False
1723777899.508275,-4852,8548,True,False
1723777899.512281,-4861,8649,True,False
1723777899.516477,-4870,8531,True,False
1723777899.520281,-4879,8449,True,False
1723777899.524093,-4888,8403,True,False
1723777899.527305,-4897,8393,True,False
1723777899.530328,-4906,8420,True,False
1723777899.533266,-4915,8483,True,False
1723777899.536242,-4924,8582,True,False
1723777899.540231,-4933,8461,True,False
1723777899.543311,-4942,8377,True,False
1723777899.546243,-4951,8329,True,False
1723777899.548246,-4960,8317,True,False
1723777899.551232,-4969,8341,True,False
1723777899.556619,-4978,8402,True,False
1723777899.557258,-4987,8499,True,False
1723777899.560247,-5015,8596,True,False
1723777899.561215,-5043,8473,True,False
1723777899.563245,-5071,8423,True,False
1723777899.566238,-5099,8409,True,False
1723777899.568213,-5127,8431,True,False
1723777899.57228,-5155,8489,True,False
1723777899.574209,-5183,8584,True,False
1723777899.577239,-5211,8459,True,False
1723777899.579257,-5239,8370,True,False
1723777899.582281,-5267,8317,True,False
1723777899.585862,-5295,8301,True,False
1723777899.587233,-5323,8320,True,False
1723777899.590256,-5351,8376,True,False
1723777899.593251,-5379,8468,True,False
1723777899.598232,-5407,8596,True,False
1723777899.599223,-5435,8504,True,False
1723777899.604242,-5463,8449,True,False
1723777899.60725,-5491,8430,True,False
1723777899.612255,-5519,8447,True,False
1723777899.615239,-5547,8500,True,False
1723777899.621235,-5575,8590,True,False
1723777899.624251,-5603,8716,True,False
1723777899.630257,-5631,8622,True,False
1723777899.633223,-5659,8564,True,False
1723777899.639275,-5687,8543,True,False
1723777899.642217,-5715,8558,True,False
1723777899.644225,-5724,8573,True,False
1723777899.648223,-5733,8624,True,False
1723777899.651236,-5742,8711,True,False
1723777899.656257,-5731,8798,True,False
1723777899.657248,-5720,8702,True,False
1723777899.661288,-5709,8642,True,False
1723777899.666244,-5698,8618,True,False
1723777899.670263,-5687,8631,True,False
1723777899.672234,-5676,8680,True,False
1723777899.678237,-5665,8765,True,False
1723777899.681237,-5654,8886,True,False
1723777899.688206,-5643,8788,True,False
1723777899.691216,-5632,8726,True,False
1723777899.698212,-5621,8700,True,False
1723777899.702209,-5610,8710,True,False
1723777899.714835,-5599,8757,True,False
1723777899.719629,-5588,8840,True,False
1723777899.724267,-5577,8959,True,False
1723777899.727255,-5566,8858,True,False
1723777899.738251,-5555,8794,True,False
1723777899.742226,-5544,8766,True,False
1723777899.759416,-5533,8774,True,False
1723777899.764315,-5522,8818,True,False
1723777899.768237,-5511,8899,True,False
1723777899.780322,-5500,9016,True,False
1723777899.782633,-5489,8913,True,False
1723777899.791234,-5478,8846,True,False
1723777899.794224,-5467,8816,True,False
1723777899.799217,-5456,8822,True,False
1723777899.805214,-5445,8864,True,False
1723777899.810228,-5434,8942,True,False
1723777899.821212,-5423,9056,True,False
1723777899.826229,-5412,8951,True,False
1723777899.838244,-5401,8882,True,False
1723777899.846308,-5390,8849,True,False
1723777899.887414,-5379,8852,True,False
1723777899.911329,-5368,8855,True,False
1723777899.95244,-5357,8895,True,False
1723777899.971447,-5346,8971,True,False
1723777899.997444,-5335,9083,True,False
1723777900.023233,-5324,9195,True,False
1723777900.030454,-5313,9087,True,False
1723777900.047273,-5302,9016,True,False
1723777900.054515,-5291,8981,True,False
1723777900.070237,-5280,8982,True,False
1723777900.077457,-5269,9019,True,False
1723777900.095451,-5258,9093,True,False
1723777900.104246,-5247,9203,True,False
1723777900.121438,-5236,9093,True,False
1723777900.129602,-5225,9019,True,False
1723777900.138623,-5214,8982,True,False
1723777900.15429,-5184,8945,True,False
1723777900.158223,-5154,8944,True,False
1723777900.33067,-5104,8943,True,False
1723777900.358302,-5054,8942,True,False
1723777900.373451,-4985,8941,True,False
1723777900.388435,-4897,8940,True,False
1723777900.393466,-4789,8939,True,False
1723777900.394254,-4681,8902,True,False
1723777900.397229,-4554,8865,True,False
1723777900.401202,-4663,8828,True,False
1723777900.405207,-4753,8791,True,False
1723777900.408211,-4823,8717,True,False
1723777900.412228,-4874,8643,True,False
1723777900.416196,-4905,8569,True,False
1723777900.419252,-4917,8495,True,False
1723777900.422218,-4909,8421,True,False
1723777900.426229,-4882,8311,True,False
1723777900.429201,-4835,8201,True,False
1723777900.434224,-4769,8091,True,False
1723777900.437247,-4703,8201,True,False
1723777900.438201,-4598,8311,True,False
1723777900.444679,-4473,8421,True,False
1723777900.449253,-4585,8531,True,False
1723777900.456229,-4678,8641,True,False
1723777900.457193,-4771,8715,True,False
1723777900.467251,-4844,8789,True,False
1723777900.474236,-4917,8826,True,False
1723777900.480239,-4971,8863,True,False
1723777900.49224,-5005,8900,True,False
1723777900.501222,-5039,8901,True,False
1723777900.504212,-5054,8902,True,False
1723777900.513243,-5069,8867,True,False
1723777900.518205,-5064,8832,True,False
1723777900.526261,-5059,8761,True,False
1723777900.527192,-5035,8690,True,False
1723777900.534219,-5011,8802,True,False
1723777900.541212,-4967,8878,True,False
1723777900.548206,-4904,8954,True,False
1723777900.549225,-4841,8994,True,False
1723777900.556243,-4778,8997,True,False
1723777900.56223,-4695,9000,True,False
1723777900.563198,-4612,8967,True,False
1723777900.568214,-4490,8934,True,False
1723777900.572229,-4368,8865,True,False
1723777900.577247,-4246,8760,True,False
1723777900.580226,-4361,8655,True,False
1723777900.58721,-4456,8550,True,False
1723777900.595231,-4551,8664,True,False
1723777900.601205,-4646,8742,True,False
1723777900.61122,-4722,8820,True,False
1723777900.613216,-4798,8862,True,False
1723777900.620242,-4855,8904,True,False
1723777900.622223,-4912,8910,True,False
1723777900.630225,-4969,8843,True,False
1723777900.635214,-5026,8740,True,False
1723777900.637215,-5063,8637,True,False
1723777900.646344,-5081,8534,True,False
1723777900.648205,-5099,8651,True,False
1723777900.656294,-5117,8732,True,False
1723777900.662218,-5135,8776,True,False
1723777900.6682,-5133,8820,True,False
1723777900.676243,-5131,8828,True,False
1723777900.684217,-5129,8800,True,False
1723777900.690223,-5108,8772,True,False
1723777900.696203,-5087,8708,True,False
1723777900.70823,-5066,8607,True,False
1723777900.722968,-5045,8726,True,False
1723777900.732281,-5024,8809,True,False
1723777900.740282,-5003,8856,True,False
1723777900.751248,-4982,8866,True,False
1723777900.758238,-4961,8840,True,False
1723777900.770267,-4959,8778,True,False
1723777900.778216,-4957,8680,True,False
1723777900.7822,-4975,8582,True,False
1723777900.792247,-4993,8703,True,False
1723777900.795229,-5030,8824,True,False
1723777900.80026,-5067,8909,True,False
1723777900.805211,-5124,8994,True,False
1723777900.812221,-5181,9043,True,False
1723777900.818239,-5257,9092,True,False
1723777900.822215,-5333,9105,True,False
1723777900.829271,-5428,9081,True,False
1723777900.840236,-5543,9057,True,False
1723777900.843264,-5658,8997,True,False
1723777900.849273,-5536,8937,True,False
1723777900.854243,-5414,8841,True,False
1723777900.861233,-5312,8745,True,False
1723777900.873252,-5229,8649,True,False
1723777900.877248,-5146,8773,True,False
1723777900.883217,-5083,8897,True,False
1723777900.887227,-5020,8984,True,False
1723777900.893217,-4976,9071,True,False
1723777900.904239,-4952,9158,True,False
1723777900.91421,-4928,9209,True,False
1723777900.921204,-4923,9260,True,False
1723777900.93021,-4938,9311,True,False
1723777900.935199,-4953,9326,True,False
1723777900.94622,-4987,9341,True,False
1723777900.95424,-5041,9356,True,False
1723777900.96925,-5114,9371,True,False
1723777900.976202,-5207,9386,True,False
1723777900.981197,-5300,9365,True,False
1723777900.990237,-5412,9344,True,False
1723777900.996256,-5287,9323,True,False
1723777901.004263,-5162,9265,True,False
1723777901.010247,-5057,9207,True,False
1723777901.017253,-4971,9149,True,False
1723777901.034233,-4905,9091,True,False
1723777901.040262,-4858,9033,True,False
1723777901.054244,-4831,8975,True,False
1723777901.067259,-4823,8917,True,False
1723777901.074246,-4835,8859,True,False
1723777901.087267,-4866,8801,True,False
1723777901.093422,-4917,8743,True,False
1723777901.109458,-4987,8685,True,False
1723777901.115245,-5077,8627,True,False
1723777901.132216,-5186,8569,True,False
1723777901.140256,-5059,8511,True,False
1723777901.168301,-4951,8453,True,False
1723777901.176267,-4863,8395,True,False
1723777901.225321,-4794,8337,True,False
1723777901.235488,-4744,8279,True,False
1723777901.263421,-4714,8221,True,False
1723777901.324364,-4684,8163,True,False
1723777901.339388,-4684,8163,True,False
1723777901.33945,-4654,8105,True,False
1723777901.34437,-4643,8047,True,False
1723777901.391399,-4632,8026,True,False
1723777901.40231,-4602,8005,True,False
1723777901.407335,-4552,7984,True,False
1723777901.412291,-4502,7999,True,False
1723777901.413238,-4433,8014,True,False
1723777901.418259,-4345,8029,True,False
1723777901.420289,-4237,8080,True,False
1723777901.4233,-4346,8131,True,False
1723777901.427275,-4436,8182,True,False
1723777901.430213,-4506,8233,True,False
1723777901.433273,-4557,8284,True,False
1723777901.436235,-4588,8371,True,False
1723777901.439247,-4600,8458,True,False
1723777901.446509,-4592,8582,True,False
1723777901.446541,-4565,8706,True,False
1723777901.447218,-4518,8830,True,False
1723777901.44929,-4452,8954,True,False
1723777901.451206,-4386,8858,True,False
1723777901.452184,-4300,8762,True,False
1723777901.455215,-4195,8666,True,False
1723777901.457203,-4090,8606,True,False
1723777901.45819,-4202,8546,True,False
1723777901.461193,-4295,8486,True,False
1723777901.463216,-4388,8462,True,False
1723777901.464191,-4461,8438,True,False
1723777901.46819,-4495,8414,True,False
1723777901.470203,-4529,8427,True,False
1723777901.47119,-4544,8440,True,False
1723777901.476534,-4539,8453,True,False
1723777901.47658,-4534,8538,True,False
1723777901.478187,-4490,8623,True,False
1723777901.482218,-4427,8744,True,False
1723777901.486232,-4344,8646,True,False
1723777901.490209,-4242,8548,True,False
1723777901.494194,-4140,8486,True,False
1723777901.496213,-4018,8424,True,False
1723777901.499194,-3896,8398,True,False
1723777901.500186,-4011,8372,True,False
1723777901.504219,-4106,8382,True,False
1723777901.508188,-4182,8392,True,False
1723777901.512214,-4258,8439,True,False
1723777901.513183,-4295,8486,True,False
1723777901.517212,-4332,8569,True,False
1723777901.518183,-4350,8652,True,False
1723777901.522267,-4348,8735,True,False
1723777901.526383,-4346,8854,True,False
1723777901.527189,-4305,8973,True,False
1723777901.532209,-4264,8909,True,False
1723777901.533182,-4204,8845,True,False
1723777901.538187,-4124,8781,True,False
1723777901.542215,-4044,8753,True,False
1723777901.544184,-3945,8725,True,False
1723777901.54824,-3846,8733,True,False
1723777901.551195,-3727,8741,True,False
1723777901.559221,-3845,8749,True,False
1723777901.560186,-3963,8793,True,False
1723777901.568206,-4061,8837,True,False
1723777901.569188,-4159,8918,True,False
1723777901.582249,-4218,9035,True,False
1723777901.616312,-4277,8932,True,False
1723777901.634318,-4336,8865,True,False
1723777901.641338,-4376,8798,True,False
1723777901.669338,-4416,8768,True,False
1723777901.734345,-4456,8738,True,False
1723777901.752503,-4496,8744,True,False
1723777901.76032,-4536,8786,True,False
1723777901.768253,-4556,8828,True,False
1723777901.772247,-4576,8906,True,False
1723777901.789244,-4596,9020,True,False
1723777901.795268,-4616,8915,True,False
1723777901.808244,-4636,8846,True,False
1723777901.815257,-4656,8813,True,False
1723777901.830486,-4676,8816,True,False
1723777901.838255,-4696,8856,True,False
1723777901.861333,-4716,8932,True,False
1723777901.873252,-4736,9044,True,False
1723777901.903449,-4756,8936,True,False
1723777901.913294,-4776,8865,True,False
1723777901.940459,-4796,8830,True,False
1723777902.067594,-4796,8830,True,False
1723777902.067691,-4816,8795,True,False
1723777902.086279,-4836,8760,True,False
1723777902.096472,-4856,8689,True,False
1723777902.100256,-4876,8581,True,False
1723777902.106292,-4896,8693,True,False
1723777902.111286,-4916,8769,True,False
1723777902.117244,-4936,8809,True,False
1723777902.121259,-4956,8812,True,False
1723777902.127254,-4976,8779,True,False
1723777902.132216,-4996,8710,True,False
1723777902.136264,-5016,8605,True,False
1723777902.140283,-5036,8719,True,False
1723777902.144251,-5056,8797,True,False
1723777902.148219,-5076,8839,True,False
1723777902.152212,-5096,8845,True,False
1723777902.156253,-5116,8815,True,False
1723777902.159257,-5136,8748,True,False
1723777902.164236,-5156,8645,True,False
1723777902.168228,-5176,8762,True,False
1723777902.173267,-5196,8843,True,False
1723777902.177273,-5216,8887,True,False
1723777902.182239,-5236,8895,True,False
1723777902.18626,-5256,8867,True,False
1723777902.191252,-5276,8803,True,False
1723777902.196233,-5296,8702,True,False
1723777902.201249,-5316,8821,True,False
1723777902.206257,-5336,8904,True,False
1723777902.210256,-5356,8951,True,False
1723777902.215249,-5376,8961,True,False
1723777902.220257,-5396,8935,True,False
1723777902.226004,-5416,8873,True,False
1723777902.229231,-5436,8775,True,False
1723777902.233245,-5456,8896,True,False
1723777902.237232,-5476,8981,True,False
1723777902.241222,-5496,9030,True,False
1723777902.244193,-5516,9043,True,False
1723777902.248203,-5536,9019,True,False
1723777902.252189,-5556,8959,True,False
1723777902.256221,-5576,8863,True,False
1723777902.260202,-5596,8987,True,False
1723777902.265197,-5616,9074,True,False
1723777902.268199,-5656,9161,True,False
1723777902.270196,-5696,9212,True,False
1723777902.275206,-5736,9227,True,False
1723777902.281226,-5776,9206,True,False
1723777902.285198,-5816,9148,True,False
1723777902.290203,-5856,9054,True,False
1723777902.294231,-5896,9180,True,False
1723777902.299236,-5936,9270,True,False
1723777902.305215,-5976,9323,True,False
1723777902.307208,-6016,9340,True,False
1723777902.313241,-6056,9321,True,False
1723777902.31622,-6096,9266,True,False
1723777902.322242,-6136,9174,True,False
1723777902.32521,-6176,9302,True,False
1723777902.331244,-6216,9394,True,False
1723777902.33624,-6256,9450,True,False
1723777902.340222,-6296,9469,True,False
1723777902.346203,-6336,9453,True,False
1723777902.34919,-6376,9400,True,False
1723777902.353195,-6416,9311,True,False
1723777902.357197,-6456,9186,True,False
1723777902.362194,-6496,9281,True,False
1723777902.365194,-6536,9339,True,False
1723777902.370207,-6576,9361,True,False
1723777902.373218,-6616,9347,True,False
1723777902.378234,-6656,9297,True,False
1723777902.380237,-6696,9210,True,False
1723777902.38556,-6736,9087,True,False
1723777902.388206,-6776,9184,True,False
1723777902.391222,-6835,9281,True,False
1723777902.39219,-6894,9305,True,False
1723777902.396299,-6953,9293,True,False
1723777902.399206,-7012,9245,True,False
1723777902.403222,-7071,9161,True,False
1723777902.404191,-7150,9077,True,False
1723777902.405187,-7229,9176,True,False
1723777902.411214,-7308,9239,True,False
1723777902.414208,-7387,9266,True,False
1723777902.422238,-7466,9256,True,False
1723777902.426219,-7545,9210,True,False
1723777902.427189,-7643,9164,True,False
1723777902.435203,-7741,9082,True,False
1723777902.439207,-7839,8964,True,False
1723777902.447338,-7937,9065,True,False
1723777902.451199,-8055,9166,True,False
1723777902.45218,-8173,9231,True,False
1723777902.461255,-8291,9260,True,False
1723777902.4682,-8409,9253,True,False
1723777902.48127,-8527,9209,True,False
1723777902.498233,-8645,9129,True,False
1723777902.508307,-8763,9013,True,False
1723777902.516471,-8881,9117,True,False
1723777902.527262,-8999,9184,True,False
1723777902.537313,-9117,9215,True,False
1723777902.549298,-9235,9210,True,False
1723777902.583488,-9353,9169,True,False
1723777902.792591,-9471,9091,True,False
1723777902.826396,-9589,9013,True,False
1723777902.857911,-9707,8899,True,False
1723777902.935603,-9825,8785,True,False
1723777902.951449,-9943,8891,True,False
1723777902.974552,-10061,8961,True,False
1723777902.999379,-10179,8994,True,False
1723777903.021554,-10297,9027,True,False
1723777903.200616,-10415,9060,True,False
1723777903.214432,-10513,9093,True,False
1723777903.233421,-10592,9126,True,False
1723777903.245403,-10651,9159,True,False
1723777903.255283,-10691,9192,True,False
1723777903.261215,-10711,9225,True,False
1723777903.265225,-10731,9295,True,False
1723777903.266228,-10732,9365,True,False
1723777903.270224,-10714,9435,True,False
1723777903.275211,-10676,9505,True,False
1723777903.28023,-10619,9575,True,False
1723777903.285262,-10542,9645,True,False
1723777903.289212,-10446,9715,True,False
1723777903.295212,-10330,9785,True,False
1723777903.302201,-10451,9855,True,False
1723777903.310238,-10552,9925,True,False
1723777903.321247,-10634,9995,True,False
1723777903.330288,-10696,10065,True,False
1723777903.348257,-10739,10135,True,False
1723777903.36248,-10762,10205,True,False
1723777903.371257,-10766,10275,True,False
1723777903.395272,-10750,10345,True,False
1723777903.403248,-10715,10415,True,False
1723777903.424414,-10660,10485,True,False
1723777903.432227,-10586,10555,True,False
1723777903.451236,-10493,10625,True,False
1723777903.470425,-10380,10695,True,False
1723777903.49627,-10267,10765,True,False
1723777903.508231,-10391,10835,True,False
1723777903.518404,-10495,10905,True,False
1723777903.525215,-10580,10975,True,False
1723777903.532255,-10645,11045,True,False
1723777903.539234,-10691,11115,True,False
1723777903.541209,-10737,11148,True,False
1723777903.546208,-10763,11181,True,False
1723777903.556294,-10770,11214,True,False
1723777903.564272,-10757,11247,True,False
1723777903.578216,-10725,11280,True,False
1723777903.5862,-10673,11313,True,False
1723777903.601253,-10602,11346,True,False
1723777903.606226,-10531,11343,True,False
1723777903.611214,-10440,11340,True,False
1723777903.625239,-10330,11337,True,False
1723777903.633247,-10456,11334,True,False
1723777903.645261,-10563,11331,True,False
1723777903.656265,-10651,11328,True,False
1723777903.672272,-10739,11289,True,False
1723777903.679251,-10807,11250,True,False
1723777903.839553,-10807,11250,True,False
1723777903.839653,-10875,11211,True,False
1723777903.854301,-10924,11172,True,False
1723777903.858244,-10973,11169,True,False
1723777903.862249,-11002,11166,True,False
1723777903.863242,-11031,11199,True,False
1723777903.866202,-11021,11232,True,False
1723777903.867197,-11011,11302,True,False
1723777903.870209,-11001,11408,True,False
1723777903.87121,-10972,11514,True,False
1723777903.874212,-10943,11436,True,False
1723777903.876178,-10894,11358,True,False
1723777903.877208,-10845,11317,True,False
1723777903.880205,-10796,11312,True,False
1723777903.88122,-10728,11307,True,False
1723777903.883182,-10660,11374,True,False
1723777903.885183,-10572,11441,True,False
1723777903.886193,-10484,11545,True,False
1723777903.888181,-10396,11465,True,False
1723777903.890177,-10289,11385,True,False
1723777903.891185,-10182,11341,True,False
1723777903.893176,-10075,11334,True,False
1723777903.896291,-9968,11363,True,False
1723777903.899212,-9841,11428,True,False
1723777903.9022,-9714,11529,True,False
1723777903.905196,-9587,11411,True,False
1723777903.907179,-9697,11293,True,False
1723777903.908178,-9807,11247,True,False
1723777903.911223,-9917,11237,True,False
1723777903.915209,-10027,11264,True,False
1723777903.91818,-10137,11327,True,False
1723777903.922179,-10247,11426,True,False
1723777903.92518,-10357,11305,True,False
1723777903.929185,-10467,11221,True,False
